Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta,Cumulative_Degradation,PitStop,PitNextLap,RaceProgress,Normalized_TyreLife,Position_Change
RUS,42,MEDIUM,2,24.0,5,70.703,Austrian Grand Prix,2025,-21.637,-226.393,1,0,0.5526315789473685,0.5454545454545454,-1.0
RUS,43,MEDIUM,2,25.0,5,70.583,Austrian Grand Prix,2025,-20.376999999999995,-226.513,0,0,0.5657894736842105,0.5681818181818182,-2.0
RUS,44,MEDIUM,2,26.0,5,70.752,Austrian Grand Prix,2025,-20.043000000000006,-226.344,0,0,0.5789473684210527,0.5909090909090909,-2.0
RUS,45,MEDIUM,2,27.0,5,74.223,Austrian Grand Prix,2025,-16.614000000000004,-222.873,0,1,0.5921052631578947,0.6136363636363636,-2.0
RUS,46,HARD,3,1.0,9,86.839,Austrian Grand Prix,2025,11.519000000000004,-46.117,1,0,0.6052631578947368,0.0294117647058823,-6.0
RUS,47,HARD,3,2.0,9,69.372,Austrian Grand Prix,2025,-5.965000000000003,-63.584,1,0,0.618421052631579,0.0588235294117647,-7.0
RUS,48,HARD,3,3.0,9,69.532,Austrian Grand Prix,2025,-5.654000000000011,-63.42400000000001,1,0,0.631578947368421,0.088235294117647,-7.0
RUS,49,HARD,3,4.0,9,69.823,Austrian Grand Prix,2025,-5.491,-63.13300000000001,1,0,0.6447368421052632,0.1176470588235294,-7.0
RUS,50,HARD,3,5.0,8,69.962,Austrian Grand Prix,2025,-5.241,-62.994,1,0,0.6578947368421053,0.1470588235294117,-6.0
RUS,51,HARD,3,6.0,7,69.89,Austrian Grand Prix,2025,-5.483999999999995,-63.066,1,0,0.6710526315789473,0.1764705882352941,-5.0
RUS,52,HARD,3,7.0,7,69.976,Austrian Grand Prix,2025,-5.281000000000006,-62.98,1,0,0.6842105263157895,0.2058823529411764,-5.0
RUS,53,HARD,3,8.0,7,69.901,Austrian Grand Prix,2025,-5.320000000000007,-63.05500000000001,1,0,0.6973684210526315,0.2352941176470588,-6.0
RUS,54,HARD,3,9.0,6,69.779,Austrian Grand Prix,2025,-5.090000000000003,-63.17700000000001,1,0,0.7105263157894737,0.2647058823529412,-5.0
RUS,55,HARD,3,10.0,5,69.738,Austrian Grand Prix,2025,-5.111000000000004,-63.218,1,0,0.7236842105263158,0.2941176470588235,-4.0
RUS,56,HARD,3,11.0,5,69.931,Austrian Grand Prix,2025,-4.965000000000003,-63.025000000000006,1,0,0.7368421052631579,0.3235294117647059,-4.0
RUS,57,HARD,3,12.0,5,69.853,Austrian Grand Prix,2025,-5.249000000000009,-63.10300000000001,1,0,0.75,0.3529411764705882,-4.0
RUS,58,HARD,3,13.0,5,69.798,Austrian Grand Prix,2025,-4.727000000000004,-63.158,1,0,0.7631578947368421,0.3823529411764705,-4.0
RUS,59,HARD,3,14.0,5,69.725,Austrian Grand Prix,2025,-4.741,-63.23100000000001,1,0,0.7763157894736842,0.4117647058823529,-4.0
RUS,60,HARD,3,15.0,5,69.962,Austrian Grand Prix,2025,-4.527999999999992,-62.994,1,0,0.7894736842105263,0.4411764705882353,-4.0
RUS,61,HARD,3,16.0,5,69.87,Austrian Grand Prix,2025,-4.486999999999995,-63.086,1,0,0.8026315789473685,0.4705882352941176,-4.0
RUS,62,HARD,3,17.0,5,69.917,Austrian Grand Prix,2025,-4.388999999999996,-63.039,1,0,0.8157894736842105,0.5,-4.0
RUS,63,HARD,3,18.0,5,70.107,Austrian Grand Prix,2025,-4.0120000000000005,-62.849,1,0,0.8289473684210527,0.5294117647058824,-4.0
RUS,64,HARD,3,19.0,5,70.173,Austrian Grand Prix,2025,-4.128,-62.783,1,0,0.8421052631578947,0.5588235294117647,-4.0
RUS,65,HARD,3,20.0,5,70.231,Austrian Grand Prix,2025,-4.13300000000001,-62.72500000000001,1,0,0.8552631578947368,0.5882352941176471,-4.0
RUS,66,HARD,3,21.0,5,70.616,Austrian Grand Prix,2025,-3.9140000000000015,-62.34,1,0,0.868421052631579,0.6176470588235294,-4.0
RUS,67,HARD,3,22.0,5,70.505,Austrian Grand Prix,2025,-32.995000000000005,-62.45100000000001,1,0,0.881578947368421,0.6470588235294118,-4.0
RUS,68,HARD,3,23.0,5,70.363,Austrian Grand Prix,2025,-3.486000000000004,-62.593,0,0,0.8947368421052632,0.6764705882352942,-1.0
RUS,69,HARD,3,24.0,5,69.96,Austrian Grand Prix,2025,-8.159000000000006,-62.99600000000001,0,0,0.9078947368421052,0.7058823529411765,6.0
RUS,70,HARD,3,25.0,5,69.82,Austrian Grand Prix,2025,-4.483000000000004,-63.13600000000001,0,0,0.9210526315789472,0.7352941176470589,6.0
STR,1,MEDIUM,1,2.0,13,110.757,Austrian Grand Prix,2025,19.155,-3.0649999999999977,0,1,0.0131578947368421,0.04,5.0
STR,2,MEDIUM,1,3.0,13,107.622,Austrian Grand Prix,2025,27.447000000000003,1.073999999999998,0,1,0.0263157894736842,0.06,5.0
STR,3,MEDIUM,1,4.0,13,102.903,Austrian Grand Prix,2025,24.06500000000001,55.498000000000005,0,1,0.0394736842105263,0.08,5.0
STR,4,MEDIUM,1,5.0,13,72.717,Austrian Grand Prix,2025,-5.424999999999997,61.01799999999999,0,1,0.0526315789473684,0.1,5.0
STR,5,MEDIUM,1,6.0,13,71.788,Austrian Grand Prix,2025,-6.090000000000003,68.09799999999998,0,1,0.0657894736842105,0.12,5.0
STR,6,MEDIUM,1,7.0,13,71.612,Austrian Grand Prix,2025,-5.984000000000009,67.92199999999998,0,1,0.0789473684210526,0.14,5.0
STR,7,MEDIUM,1,8.0,13,71.069,Austrian Grand Prix,2025,-6.4069999999999965,67.37899999999999,0,1,0.0921052631578947,0.16,5.0
STR,8,MEDIUM,1,9.0,13,70.931,Austrian Grand Prix,2025,-6.704999999999998,67.24099999999999,0,1,0.1052631578947368,0.18,5.0
STR,9,MEDIUM,1,10.0,13,71.167,Austrian Grand Prix,2025,-6.489999999999995,67.47699999999999,0,1,0.1184210526315789,0.2,5.0
STR,10,MEDIUM,1,11.0,13,71.257,Austrian Grand Prix,2025,-6.2239999999999895,67.567,0,1,0.131578947368421,0.22,5.0
STR,11,MEDIUM,1,12.0,12,71.713,Austrian Grand Prix,2025,-5.681000000000012,68.02299999999998,0,1,0.1447368421052631,0.24,6.0
STR,12,MEDIUM,1,13.0,13,72.704,Austrian Grand Prix,2025,-5.1000000000000085,69.01399999999998,0,1,0.1578947368421052,0.26,5.0
STR,13,MEDIUM,1,14.0,11,73.258,Austrian Grand Prix,2025,-4.852000000000004,69.56799999999998,0,0,0.1710526315789473,0.28,6.0
STR,14,MEDIUM,1,15.0,10,71.964,Austrian Grand Prix,2025,-6.397999999999996,68.27399999999999,0,0,0.1842105263157894,0.3,6.0
STR,15,MEDIUM,1,16.0,11,73.402,Austrian Grand Prix,2025,-5.171999999999997,69.71199999999999,0,0,0.1973684210526315,0.32,4.0
STR,16,MEDIUM,1,17.0,11,72.224,Austrian Grand Prix,2025,-6.060999999999993,68.53399999999999,0,0,0.2105263157894736,0.34,4.0
STR,17,MEDIUM,1,18.0,11,71.855,Austrian Grand Prix,2025,-6.040999999999997,68.16499999999999,0,0,0.2236842105263158,0.36,4.0
STR,18,MEDIUM,1,19.0,10,71.888,Austrian Grand Prix,2025,-6.079999999999998,68.198,0,0,0.2368421052631578,0.38,4.0
STR,19,MEDIUM,1,20.0,9,72.378,Austrian Grand Prix,2025,-5.450000000000003,68.68799999999999,0,0,0.25,0.4,4.0
STR,20,MEDIUM,1,21.0,8,72.658,Austrian Grand Prix,2025,-5.275000000000006,68.96799999999999,0,0,0.2631578947368421,0.42,5.0
STR,21,MEDIUM,1,22.0,8,72.212,Austrian Grand Prix,2025,-7.11699999999999,68.52199999999999,0,0,0.2763157894736842,0.44,6.0
STR,22,MEDIUM,1,23.0,7,72.175,Austrian Grand Prix,2025,-5.780000000000001,68.48499999999999,0,0,0.2894736842105263,0.46,7.0
STR,23,MEDIUM,1,24.0,7,72.043,Austrian Grand Prix,2025,-6.509,68.353,0,0,0.3026315789473684,0.48,6.0
STR,24,MEDIUM,1,25.0,7,72.036,Austrian Grand Prix,2025,-21.77799999999999,68.34599999999999,0,0,0.3157894736842105,0.5,12.0
STR,25,MEDIUM,1,26.0,9,74.015,Austrian Grand Prix,2025,-18.672,70.32499999999999,0,0,0.3289473684210526,0.52,9.0
STR,26,MEDIUM,1,27.0,15,78.405,Austrian Grand Prix,2025,-14.229,74.71499999999999,0,0,0.3421052631578947,0.54,3.0
STR,27,HARD,2,2.0,16,89.232,Austrian Grand Prix,2025,12.515,-42.59100000000001,1,0,0.3552631578947368,0.0416666666666666,3.0
STR,28,HARD,2,3.0,16,70.566,Austrian Grand Prix,2025,-5.762999999999991,-61.257000000000005,1,0,0.3684210526315789,0.0625,3.0
STR,29,HARD,2,4.0,16,70.51,Austrian Grand Prix,2025,-6.143000000000001,-61.313,1,0,0.3815789473684211,0.0833333333333333,3.0
STR,30,HARD,2,5.0,16,70.816,Austrian Grand Prix,2025,-5.697999999999993,-61.007000000000005,1,0,0.3947368421052631,0.1041666666666666,3.0
STR,31,HARD,2,6.0,15,70.779,Austrian Grand Prix,2025,-5.540000000000006,-61.04400000000001,1,0,0.4078947368421052,0.125,4.0
STR,32,HARD,2,7.0,15,71.083,Austrian Grand Prix,2025,-5.277000000000001,-60.74000000000001,1,0,0.4210526315789473,0.1458333333333333,4.0
STR,33,HARD,2,8.0,15,70.665,Austrian Grand Prix,2025,-5.672999999999988,-61.158,1,0,0.4342105263157895,0.1666666666666666,4.0
STR,34,HARD,2,9.0,15,70.641,Austrian Grand Prix,2025,-5.632999999999996,-61.182,1,0,0.4473684210526316,0.1875,4.0
STR,35,HARD,2,10.0,15,70.94,Austrian Grand Prix,2025,-5.277000000000001,-60.88300000000001,1,0,0.4605263157894737,0.2083333333333333,4.0
STR,36,HARD,2,11.0,15,70.873,Austrian Grand Prix,2025,-5.516999999999996,-60.95,1,0,0.4736842105263157,0.2291666666666666,4.0
STR,37,HARD,2,12.0,15,70.773,Austrian Grand Prix,2025,-5.655000000000001,-61.05000000000001,1,0,0.4868421052631579,0.25,4.0
STR,38,HARD,2,13.0,15,70.916,Austrian Grand Prix,2025,-7.126000000000005,-60.90700000000001,1,0,0.5,0.2708333333333333,3.0
STR,39,HARD,2,14.0,13,70.713,Austrian Grand Prix,2025,-6.507000000000005,-61.110000000000014,1,0,0.5131578947368421,0.2916666666666667,5.0
STR,40,HARD,2,15.0,12,71.073,Austrian Grand Prix,2025,-5.88900000000001,-60.750000000000014,1,0,0.5263157894736842,0.3125,6.0
STR,41,HARD,2,16.0,12,72.291,Austrian Grand Prix,2025,-4.474000000000004,-59.53200000000001,1,0,0.5394736842105263,0.3333333333333333,6.0
STR,42,HARD,2,17.0,12,70.744,Austrian Grand Prix,2025,-6.688000000000002,-61.07900000000001,1,0,0.5526315789473685,0.3541666666666667,6.0
STR,43,HARD,2,18.0,12,72.04,Austrian Grand Prix,2025,-5.295999999999992,-59.783,1,0,0.5657894736842105,0.375,6.0
STR,44,HARD,2,19.0,12,71.08,Austrian Grand Prix,2025,-6.432000000000002,-60.74300000000001,1,0,0.5789473684210527,0.3958333333333333,5.0
STR,45,HARD,2,20.0,12,71.177,Austrian Grand Prix,2025,-5.7039999999999935,-60.646,1,1,0.5921052631578947,0.4166666666666667,5.0
STR,46,HARD,2,21.0,12,70.812,Austrian Grand Prix,2025,-6.891999999999996,-61.01100000000001,1,1,0.6052631578947368,0.4375,5.0
STR,47,HARD,2,22.0,12,71.063,Austrian Grand Prix,2025,-6.549999999999997,-60.760000000000005,1,1,0.618421052631579,0.4583333333333333,5.0
STR,48,HARD,2,23.0,13,72.237,Austrian Grand Prix,2025,-5.421000000000007,-59.58600000000001,1,1,0.631578947368421,0.4791666666666667,4.0
STR,49,HARD,2,24.0,13,71.192,Austrian Grand Prix,2025,-5.399000000000001,-60.631000000000014,1,1,0.6447368421052632,0.5,3.0
STR,50,HARD,2,25.0,13,71.003,Austrian Grand Prix,2025,-5.492999999999995,-60.82000000000001,1,1,0.6578947368421053,0.5208333333333334,3.0
STR,51,HARD,2,26.0,13,71.336,Austrian Grand Prix,2025,-32.251999999999995,-60.48700000000001,1,1,0.6710526315789473,0.5416666666666666,6.0
STR,52,HARD,2,27.0,13,71.151,Austrian Grand Prix,2025,-11.104,-60.67200000000001,1,1,0.6842105263157895,0.5625,1.0
STR,53,HARD,2,28.0,14,75.636,Austrian Grand Prix,2025,-3.326999999999998,-56.18700000000001,1,1,0.6973684210526315,0.5833333333333334,0.0
STR,54,SOFT,3,1.0,16,87.197,Austrian Grand Prix,2025,11.899,-20.59899999999999,1,0,0.7105263157894737,0.032258064516129,2.0
STR,55,SOFT,3,2.0,16,69.214,Austrian Grand Prix,2025,-5.728999999999999,-38.582,1,0,0.7236842105263158,0.064516129032258,2.0
STR,56,SOFT,3,3.0,16,69.463,Austrian Grand Prix,2025,-5.449000000000012,-38.333,1,0,0.7368421052631579,0.0967741935483871,2.0
STR,57,SOFT,3,4.0,16,69.452,Austrian Grand Prix,2025,-5.450000000000003,-38.344,1,0,0.75,0.1290322580645161,2.0
STR,58,SOFT,3,5.0,16,71.393,Austrian Grand Prix,2025,-3.668999999999997,-36.40299999999999,1,0,0.7631578947368421,0.1612903225806451,2.0
STR,59,SOFT,3,6.0,16,69.582,Austrian Grand Prix,2025,-5.443000000000012,-38.214,1,0,0.7763157894736842,0.1935483870967742,2.0
STR,60,SOFT,3,7.0,16,69.624,Austrian Grand Prix,2025,-5.334000000000003,-38.172,1,0,0.7894736842105263,0.2258064516129032,2.0
STR,61,SOFT,3,8.0,15,69.808,Austrian Grand Prix,2025,-5.102999999999994,-37.98799999999999,1,0,0.8026315789473685,0.2580645161290322,3.0
STR,62,SOFT,3,9.0,15,69.664,Austrian Grand Prix,2025,-5.4269999999999925,-38.13199999999999,1,0,0.8157894736842105,0.2903225806451613,3.0
STR,63,SOFT,3,10.0,15,69.276,Austrian Grand Prix,2025,-5.871000000000009,-38.52,1,0,0.8289473684210527,0.3225806451612903,3.0
STR,64,SOFT,3,11.0,15,69.554,Austrian Grand Prix,2025,-5.789999999999992,-38.24199999999999,1,0,0.8421052631578947,0.3548387096774194,3.0
STR,65,SOFT,3,12.0,15,69.955,Austrian Grand Prix,2025,-6.555000000000007,-37.841,1,0,0.8552631578947368,0.3870967741935484,3.0
STR,66,SOFT,3,13.0,14,70.185,Austrian Grand Prix,2025,-53.20099999999999,-37.61099999999999,1,0,0.868421052631579,0.4193548387096774,4.0
STR,67,SOFT,3,14.0,14,69.787,Austrian Grand Prix,2025,-5.089999999999989,-38.00899999999999,0,0,0.881578947368421,0.4516129032258064,4.0
STR,68,SOFT,3,15.0,14,69.445,Austrian Grand Prix,2025,-5.881,-38.351,0,0,0.8947368421052632,0.4838709677419355,4.0
STR,69,SOFT,3,16.0,14,70.461,Austrian Grand Prix,2025,-4.786000000000001,-37.335,0,0,0.9078947368421052,0.5161290322580645,3.0
TSU,1,MEDIUM,1,1.0,15,114.268,Austrian Grand Prix,2025,22.934,-0.8990000000000009,0,0,0.0131578947368421,0.0178571428571428,2.0
TSU,2,MEDIUM,1,2.0,16,106.849,Austrian Grand Prix,2025,26.809,-4.856000000000009,0,0,0.0263157894736842,0.0357142857142857,1.0
TSU,3,MEDIUM,1,3.0,15,101.193,Austrian Grand Prix,2025,22.827,25.96499999999999,0,0,0.0394736842105263,0.0535714285714285,2.0
TSU,4,MEDIUM,1,4.0,15,72.544,Austrian Grand Prix,2025,-5.233000000000004,35.15499999999999,0,0,0.0526315789473684,0.0714285714285714,2.0
TSU,5,MEDIUM,1,5.0,15,71.975,Austrian Grand Prix,2025,-5.419000000000011,41.69099999999999,0,0,0.0657894736842105,0.0892857142857142,2.0
TSU,6,MEDIUM,1,6.0,15,71.649,Austrian Grand Prix,2025,-5.707999999999998,41.365,0,0,0.0789473684210526,0.1071428571428571,2.0
TSU,7,MEDIUM,1,7.0,15,71.332,Austrian Grand Prix,2025,-6.184000000000012,41.04799999999999,0,0,0.0921052631578947,0.125,2.0
TSU,8,MEDIUM,1,8.0,15,70.949,Austrian Grand Prix,2025,-6.620999999999995,40.66499999999999,0,0,0.1052631578947368,0.1428571428571428,2.0
TSU,9,MEDIUM,1,9.0,15,71.2,Austrian Grand Prix,2025,-6.24499999999999,40.916,0,0,0.1184210526315789,0.1607142857142857,2.0
TSU,10,MEDIUM,1,10.0,15,71.437,Austrian Grand Prix,2025,-5.653999999999996,41.15299999999999,0,0,0.131578947368421,0.1785714285714285,2.0
TSU,11,MEDIUM,1,11.0,14,71.565,Austrian Grand Prix,2025,-5.796999999999997,41.28099999999999,0,0,0.1447368421052631,0.1964285714285714,3.0
TSU,12,MEDIUM,1,12.0,14,71.898,Austrian Grand Prix,2025,-6.152000000000001,41.61399999999999,0,0,0.1578947368421052,0.2142857142857142,3.0
TSU,13,MEDIUM,1,13.0,12,73.047,Austrian Grand Prix,2025,-6.192999999999998,42.76299999999999,0,0,0.1710526315789473,0.2321428571428571,4.0
TSU,14,MEDIUM,1,14.0,11,72.273,Austrian Grand Prix,2025,-6.588000000000008,41.98899999999999,0,0,0.1842105263157894,0.25,4.0
TSU,15,MEDIUM,1,15.0,10,71.943,Austrian Grand Prix,2025,-5.951000000000008,41.65899999999999,0,0,0.1973684210526315,0.2678571428571428,4.0
TSU,16,MEDIUM,1,16.0,10,72.21,Austrian Grand Prix,2025,-5.719000000000008,41.92599999999999,0,0,0.2105263157894736,0.2857142857142857,3.0
TSU,17,MEDIUM,1,17.0,10,71.848,Austrian Grand Prix,2025,-5.956000000000003,41.56399999999999,0,0,0.2236842105263158,0.3035714285714285,3.0
TSU,18,MEDIUM,1,18.0,12,75.031,Austrian Grand Prix,2025,-2.8699999999999903,44.747,0,0,0.2368421052631578,0.3214285714285714,0.0
TSU,19,HARD,2,1.0,16,87.671,Austrian Grand Prix,2025,5.4550000000000125,-47.142,1,0,0.25,0.0138888888888888,-2.0
TSU,20,HARD,2,2.0,16,71.869,Austrian Grand Prix,2025,-11.057000000000002,-83.39099999999999,1,0,0.2631578947368421,0.0277777777777777,-3.0
TSU,21,HARD,2,3.0,16,70.539,Austrian Grand Prix,2025,-11.956999999999994,-120.902,1,0,0.2763157894736842,0.0416666666666666,-4.0
TSU,22,HARD,2,4.0,16,70.923,Austrian Grand Prix,2025,-11.329999999999998,-158.41299999999998,1,0,0.2894736842105263,0.0555555555555555,-4.0
TSU,23,HARD,2,5.0,16,70.613,Austrian Grand Prix,2025,-11.839,-158.72299999999998,1,0,0.3026315789473684,0.0694444444444444,-4.0
TSU,24,HARD,2,6.0,16,70.781,Austrian Grand Prix,2025,-15.266999999999996,-158.55499999999998,1,0,0.3157894736842105,0.0833333333333333,-1.0
TSU,25,HARD,2,7.0,16,70.85,Austrian Grand Prix,2025,-7.563000000000002,-158.486,1,0,0.3289473684210526,0.0972222222222222,-2.0
TSU,26,HARD,2,8.0,16,70.676,Austrian Grand Prix,2025,-8.854,-158.65999999999997,1,0,0.3421052631578947,0.1111111111111111,-2.0
TSU,27,HARD,2,9.0,15,71.254,Austrian Grand Prix,2025,-8.310999999999993,-158.082,1,0,0.3552631578947368,0.125,-1.0
TSU,28,HARD,2,10.0,15,71.658,Austrian Grand Prix,2025,-8.128,-157.678,1,0,0.3684210526315789,0.1388888888888889,-1.0
TSU,29,HARD,2,11.0,14,71.39,Austrian Grand Prix,2025,-7.923000000000002,-157.94599999999997,1,0,0.3815789473684211,0.1527777777777778,0.0
TSU,30,HARD,2,12.0,14,79.039,Austrian Grand Prix,2025,-1.1260000000000048,-150.29699999999997,1,0,0.3947368421052631,0.1666666666666666,0.0
TSU,31,MEDIUM,3,1.0,16,97.508,Austrian Grand Prix,2025,16.83,-1.1460000000000008,1,0,0.4078947368421052,0.03125,1.0
TSU,32,MEDIUM,3,2.0,16,70.469,Austrian Grand Prix,2025,-10.337000000000003,-28.185,1,0,0.4210526315789473,0.0625,0.0
TSU,33,MEDIUM,3,3.0,16,70.209,Austrian Grand Prix,2025,-10.739999999999997,-13.636999999999986,1,0,0.4342105263157895,0.09375,0.0
TSU,34,MEDIUM,3,4.0,16,70.028,Austrian Grand Prix,2025,-11.84599999999999,-13.817999999999984,1,0,0.4473684210526316,0.125,-1.0
TSU,35,MEDIUM,3,5.0,16,70.213,Austrian Grand Prix,2025,-11.239000000000004,-13.632999999999996,1,0,0.4605263157894737,0.15625,-1.0
TSU,36,MEDIUM,3,6.0,16,70.189,Austrian Grand Prix,2025,-11.159000000000006,-13.656999999999996,1,0,0.4736842105263157,0.1875,-2.0
TSU,37,MEDIUM,3,7.0,16,70.216,Austrian Grand Prix,2025,-11.13900000000001,-13.629999999999995,1,0,0.4868421052631579,0.21875,-2.0
TSU,38,MEDIUM,3,8.0,16,70.015,Austrian Grand Prix,2025,-10.965000000000003,-13.830999999999989,1,1,0.5,0.25,-3.0
TSU,39,MEDIUM,3,9.0,16,70.256,Austrian Grand Prix,2025,-10.825999999999992,-13.58999999999999,1,1,0.5131578947368421,0.28125,-3.0
TSU,40,MEDIUM,3,10.0,15,70.486,Austrian Grand Prix,2025,-10.495999999999997,-13.359999999999983,1,1,0.5263157894736842,0.3125,-2.0
TSU,41,MEDIUM,3,11.0,15,70.311,Austrian Grand Prix,2025,-12.547999999999988,-13.534999999999982,1,1,0.5394736842105263,0.34375,-2.0
TSU,42,MEDIUM,3,12.0,15,70.416,Austrian Grand Prix,2025,-12.433999999999996,-13.429999999999993,1,1,0.5526315789473685,0.375,-2.0
TSU,43,MEDIUM,3,13.0,15,70.548,Austrian Grand Prix,2025,-10.885000000000003,-13.297999999999988,1,1,0.5657894736842105,0.40625,-3.0
TSU,44,MEDIUM,3,14.0,15,70.569,Austrian Grand Prix,2025,-16.893,-13.276999999999989,1,1,0.5789473684210527,0.4375,-2.0
TSU,45,MEDIUM,3,15.0,15,70.35,Austrian Grand Prix,2025,-26.875,-13.495999999999997,1,1,0.5921052631578947,0.46875,-6.0
TSU,46,MEDIUM,3,16.0,15,70.511,Austrian Grand Prix,2025,-27.22500000000001,-13.334999999999994,1,1,0.6052631578947368,0.5,-6.0
TSU,47,MEDIUM,3,17.0,15,72.399,Austrian Grand Prix,2025,-25.247,-11.446999999999989,1,1,0.618421052631579,0.53125,-6.0
TSU,48,MEDIUM,3,18.0,15,70.711,Austrian Grand Prix,2025,-27.003,-13.134999999999993,1,1,0.631578947368421,0.5625,-6.0
TSU,49,MEDIUM,3,19.0,15,70.657,Austrian Grand Prix,2025,-27.174000000000007,-13.188999999999991,1,1,0.6447368421052632,0.59375,-6.0
TSU,50,MEDIUM,3,20.0,15,70.671,Austrian Grand Prix,2025,-27.163,-13.174999999999985,1,1,0.6578947368421053,0.625,-6.0
TSU,51,MEDIUM,3,21.0,15,70.769,Austrian Grand Prix,2025,-27.50399999999999,-13.076999999999984,1,1,0.6710526315789473,0.65625,-6.0
TSU,52,MEDIUM,3,22.0,15,71.183,Austrian Grand Prix,2025,-27.313999999999997,-12.662999999999982,1,1,0.6842105263157895,0.6875,-6.0
TSU,53,MEDIUM,3,23.0,15,72.887,Austrian Grand Prix,2025,-25.512,-10.958999999999987,1,1,0.6973684210526315,0.71875,-6.0
TSU,54,MEDIUM,3,24.0,15,72.299,Austrian Grand Prix,2025,-26.22699999999999,-11.546999999999985,1,1,0.7105263157894737,0.75,-6.0
TSU,55,MEDIUM,3,25.0,15,70.912,Austrian Grand Prix,2025,-27.626999999999995,-12.933999999999983,1,1,0.7236842105263158,0.78125,-6.0
TSU,56,MEDIUM,3,26.0,15,71.023,Austrian Grand Prix,2025,-27.566000000000003,-12.822999999999992,1,1,0.7368421052631579,0.8125,-6.0
TSU,57,MEDIUM,3,27.0,15,71.979,Austrian Grand Prix,2025,-26.882000000000005,-11.86699999999999,1,1,0.75,0.84375,-6.0
TSU,58,MEDIUM,3,28.0,15,70.415,Austrian Grand Prix,2025,-13.72399999999999,-13.430999999999983,0,1,0.7631578947368421,0.875,-5.0
TSU,59,MEDIUM,3,29.0,15,70.84,Austrian Grand Prix,2025,-6.221000000000004,-13.005999999999986,0,1,0.7763157894736842,0.90625,-2.0
TSU,60,MEDIUM,3,30.0,15,74.033,Austrian Grand Prix,2025,-2.013999999999996,-9.812999999999988,0,1,0.7894736842105263,0.9375,-3.0
TSU,61,SOFT,4,1.0,16,100.638,Austrian Grand Prix,2025,26.84700000000001,-40.803,1,0,0.8026315789473685,0.0303030303030303,1.0
TSU,62,SOFT,4,2.0,16,69.802,Austrian Grand Prix,2025,-4.193999999999988,-71.639,1,0,0.8157894736842105,0.0606060606060606,1.0
TSU,63,SOFT,4,3.0,16,70.252,Austrian Grand Prix,2025,-3.600999999999999,-71.18900000000001,1,0,0.8289473684210527,0.0909090909090909,1.0
TSU,64,SOFT,4,4.0,16,70.561,Austrian Grand Prix,2025,-3.259999999999991,-70.88,1,0,0.8421052631578947,0.1212121212121212,1.0
TSU,65,SOFT,4,5.0,16,72.126,Austrian Grand Prix,2025,-1.9209999999999925,-69.315,1,0,0.8552631578947368,0.1515151515151515,1.0
TSU,66,SOFT,4,6.0,16,70.776,Austrian Grand Prix,2025,-3.3230000000000075,-70.665,1,0,0.868421052631579,0.1818181818181818,1.0
TSU,67,SOFT,4,7.0,16,73.165,Austrian Grand Prix,2025,-0.9109999999999872,-68.276,1,0,0.881578947368421,0.2121212121212121,1.0
TSU,68,SOFT,4,8.0,16,69.806,Austrian Grand Prix,2025,-36.543000000000006,-71.635,1,0,0.8947368421052632,0.2424242424242424,-4.0
ALB,1,MEDIUM,1,1.0,19,156.417,Azerbaijan Grand Prix,2025,63.566,39.657,0,0,0.0131578947368421,0.0238095238095238,-6.0
ALB,5,MEDIUM,2,4.0,18,114.475,Azerbaijan Grand Prix,2025,0.0,0.0,0,0,0.0657894736842105,0.1111111111111111,0.0
ALB,6,MEDIUM,2,5.0,18,109.715,Azerbaijan Grand Prix,2025,-4.759999999999991,-4.759999999999991,0,1,0.0789473684210526,0.1388888888888889,0.0
ALB,7,MEDIUM,2,6.0,18,109.081,Azerbaijan Grand Prix,2025,1.4410000000000025,-5.393999999999991,0,1,0.0921052631578947,0.1666666666666666,1.0
ALB,8,MEDIUM,2,7.0,18,108.295,Azerbaijan Grand Prix,2025,27.751999999999995,-6.179999999999993,0,1,0.1052631578947368,0.1944444444444444,1.0
ALB,9,MEDIUM,2,8.0,18,107.98,Azerbaijan Grand Prix,2025,27.47200000000001,-6.49499999999999,0,1,0.1184210526315789,0.2222222222222222,0.0
ALB,10,MEDIUM,2,9.0,18,107.648,Azerbaijan Grand Prix,2025,26.185999999999996,-6.826999999999998,0,1,0.131578947368421,0.25,0.0
ALB,11,MEDIUM,2,10.0,18,107.833,Azerbaijan Grand Prix,2025,26.822000000000003,-6.641999999999996,0,1,0.1447368421052631,0.2777777777777778,0.0
ALB,12,MEDIUM,2,11.0,18,107.914,Azerbaijan Grand Prix,2025,26.035,-6.560999999999993,0,1,0.1578947368421052,0.3055555555555556,0.0
ALB,13,MEDIUM,2,12.0,18,108.058,Azerbaijan Grand Prix,2025,-25.184999999999988,-6.416999999999987,0,1,0.1710526315789473,0.3333333333333333,-10.0
ALB,14,MEDIUM,2,13.0,18,107.566,Azerbaijan Grand Prix,2025,-2.655999999999992,-6.908999999999992,0,1,0.1842105263157894,0.3611111111111111,-12.0
ALB,15,MEDIUM,2,14.0,19,110.919,Azerbaijan Grand Prix,2025,10.409999999999997,-3.5559999999999974,0,1,0.1973684210526315,0.3888888888888889,-1.0
ALB,16,HARD,3,1.0,19,122.989,Azerbaijan Grand Prix,2025,-20.514999999999983,-20.514999999999983,0,0,0.2105263157894736,0.0277777777777777,-1.0
